2
CSR報告超連結
https://www.eternal-group.com/Docs/Upload/WC2023081100002/2022%E9%95%B7%E8%88%88%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8%E4%B8%8A%E5%82%B3%E6%AA%94.pdf
https://www.shihlin.com.tw/download/ESG/ESGReport_2022.pdf
https://www.clc.com.tw/_upload/files/2022ESG.pdf
http://www.longchenpaper.com/file/UploadFile/CSR/%E6%A6%AE%E6%88%90CSR%E5%A0%B1%E5%91%8A%E6%9B%B8_2022.pdf
https://www.chsteel.com.tw/csr/ov/pdf/2022ESG.pdf
https://www.yiehphui.com.tw/upload/myfiles/csr/ESG_2022.pdf
http://www.froch.com/File/Corporate_Social_Responsibility/2022ESG.pdf
https://csr.hkssteel.com.tw/download/2022esg.pdf
https://www.mtigroup.com/upload/media/about/CSR%20Report/%E5%8F%B0%E6%8F%9A%E4%BC%81%E6%A5%AD%E9%9B%86%E5%9C%98%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B82022(%E6%AD%A3%E5%BC%8F%E7%89%88).pdf
https://esg.tsmc.com/download/file/2022_sustainabilityReport/chinese/c-all.pdf
https://www.acer-group.com/userfiles/2022_Acer_Sustainability_Report_zh.pdf
https://csr.asus.com/files/reports/ASUS_Detailed_2022_CHN.pdf
https://www.realtek.com/images/csr/2023ESG_lock.pdf
https://w3.sunplus.com/tw/csr/CSR%20Report/2022%20Sunplus%20ESG%20Report.pdf
http://www.ichia.com/images/pdf/ESG/Report/ICHIA_2021-2022_Sustainability_Reports.pdf
https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%802022%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8%E4%B8%AD%E6%96%87%E7%89%88_Final.pdf
https://calec.china-airlines.com/csr/download/2022/2022-CSR.pdf
http://www.evacsr.com/archive/doc/download/EVA_CSR_CH_2022.pdf
https://www.esunbank.com/zh-tw/personal/-/media/3074EF4B8860447CB3662FF99D51AACC.pdf
https://www.o-bank.com/-/media/A175BCC2ACBC455ABFCEB6647822BD98.pdf
https://www.faraday-tech.com/resources/PDFFile/CSR/Faraday_ESG_Report_2022.pdf
https://www.wtmec.com/wp-content/uploads/2023/06/2022-WT-report_0629%E5%AE%8C%E7%A8%BF.pdf
https://www.tripod-tech.com/storage/photos/649bd6c79ca30.pdf
https://corp.taiwanmobile.com/pdf/2022_C_ESG.pdf
https://www.winmate.com/upload/Corporate/ESG_2022.pdf
https://www.longda.com.tw/upload/1692150591.pdf
https://www.scsb.com.tw/content/csr/files/csr03_a/2022report.pdf
https://www.harvatek.com/files/2022%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf
https://www.flytech.com.tw/data/files/csr-2022.pdf
https://tw.systex.com/wp-content/uploads/sites/2/2022-SYSTEX-SR_C.pdf
https://www.richhonour.com/pdf/sustainabilityReport.pdf
https://esg.powerchip.com/upload/media/sustainability_report_tw/psmc-CSR-report-2022.pdf
https://esg.viseratech.com/wp-content/uploads/2023/06/2022%E9%87%87%E9%88%BAESG%E5%A0%B1%E5%91%8A%E6%9B%B8-%E9%9B%BB%E5%AD%90%E4%B8%AD%E6%96%87%E7%89%88.pdf
https://corp.momo.com.tw/file/csr/csrReport/momo_2022ESGreport.pdf
https://esg.sks.com.tw/images/sksimg/2023%E6%96%B0%E5%85%89%E4%BF%9D%E5%85%A8%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf
https://www.shinhaigas.com.tw/assets/other/SHGas_2022Sustainability_Report_9926.pdf
https://www.ctci.com/WWW/CTCI2022/pdf/CH/2022-ESG-C.pdf
